CustomerID,Segment,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Country
12798,Champions,10,4,8510.93,2127.73,88.9,27,411,Japan
12799,Hibernating,529,1,219.35,219.35,,15,0,Japan
12800,Hibernating,470,2,500.25,250.12,,30,206,Portugal
12801,Hibernating,501,1,871.82,871.82,,49,0,Sweden
12802,At Risk,187,5,2186.42,437.28,96.2,106,377,Netherlands
12803,Hibernating,393,1,1017.81,1017.81,,54,0,Netherlands
12804,Hibernating,466,2,327.02,163.51,,60,34,Netherlands
12805,At Risk,382,4,1230.95,307.74,22.5,43,293,Netherlands
12806,At Risk,572,2,2558.96,1279.48,,56,16,Netherlands
12807,Hibernating,383,1,250.35,250.35,,15,0,Sweden
12808,New Customers,37,5,850.1,170.02,62.5,45,425,Portugal
12809,At Risk,178,3,1384.34,461.45,153.0,74,469,Portugal
12810,Hibernating,535,2,534.99,267.5,,32,142,Japan
12811,At Risk,262,4,893.9,223.48,29.3,46,165,Portugal
12812,New Customers,45,1,229.64,229.64,,15,0,Japan
12813,At Risk,502,3,1621.8,540.6,19.0,36,191,Netherlands
12814,Hibernating,102,1,85.92,85.92,,1,0,Poland
12815,At Risk,148,2,863.46,431.73,,37,50,Poland
12816,Hibernating,96,2,452.2,226.1,,26,80,Poland
12817,Hibernating,281,3,570.98,190.33,41.5,15,153,Austria
12818,Hibernating,262,1,1182.08,1182.08,,13,0,Austria
12819,Hibernating,458,1,540.52,540.52,,19,0,United Kingdom
12820,Champions,3,11,2689.52,244.5,64.1,131,731,United Kingdom
12821,Hibernating,214,2,220.8,110.4,,13,397,United Kingdom
12822,New Customers,71,2,948.88,474.44,,41,16,United Kingdom
12823,Champions,75,18,6501.5,361.19,34.3,1,604,United Kingdom
12824,New Customers,60,1,397.12,397.12,,25,0,United Kingdom
12825,Hibernating,521,2,518.63,259.32,,20,120,United Kingdom
12826,Champions,3,12,2955.75,246.31,59.1,93,718,United Kingdom
12827,New Customers,6,3,430.15,143.38,7.5,19,38,United Kingdom
12828,New Customers,3,6,1018.71,169.78,18.8,46,127,United Kingdom
12829,Hibernating,337,3,385.3,128.43,83.0,17,213,United Kingdom
12830,Champions,38,6,6814.64,1135.77,19.4,13,134,United Kingdom
12831,Hibernating,262,3,451.11,150.37,100.5,16,200,United Kingdom
12832,New Customers,32,2,383.03,191.52,,27,65,United Kingdom
12833,Hibernating,145,1,417.38,417.38,,24,0,United Kingdom
12834,Hibernating,283,1,312.38,312.38,,18,0,United Kingdom
12835,Champions,428,41,6043.31,147.4,5.3,138,308,United Kingdom
12836,Champions,59,15,6585.62,439.04,25.3,280,679,United Kingdom
12837,Hibernating,173,2,688.41,344.2,,83,396,United Kingdom
12838,Champions,34,10,3398.48,339.85,100.8,230,559,United Kingdom
12839,Champions,3,26,10071.73,387.37,21.0,156,730,United Kingdom
12840,At Risk,144,7,4041.97,577.42,68.8,109,530,United Kingdom
12841,Champions,5,40,7540.68,188.52,8.4,307,514,United Kingdom
12842,At Risk,70,4,1917.99,479.5,97.4,45,667,United Kingdom
12843,Champions,66,28,6466.92,230.96,29.0,127,661,United Kingdom
12844,New Customers,29,4,648.6,162.15,90.0,88,564,United Kingdom
12845,Hibernating,267,4,354.09,88.52,8.7,26,22,United Kingdom
12847,New Customers,22,2,1636.9,818.45,,100,365,United Kingdom
12848,Hibernating,676,1,208.0,208.0,,16,0,United Kingdom
12849,At Risk,31,6,3064.07,510.68,81.6,122,559,United Kingdom
12850,Hibernating,446,1,330.0,330.0,,2,0,United Kingdom
12851,Hibernating,97,2,284.13,142.06,,71,380,United Kingdom
12852,Hibernating,295,1,311.55,311.55,,17,0,United Kingdom
12853,At Risk,135,11,3907.5,355.23,48.1,111,537,United Kingdom
12854,At Risk,79,7,2994.02,427.72,76.1,188,649,United Kingdom
12855,At Risk,373,4,650.94,162.74,9.1,65,29,United Kingdom
12856,New Customers,8,6,2179.93,363.32,3.2,155,55,United Kingdom
12857,At Risk,211,6,3688.0,614.67,24.1,71,472,United Kingdom
12858,Hibernating,383,1,177.92,177.92,,36,0,United Kingdom
12859,Hibernating,459,1,575.1,575.1,,21,0,United Kingdom
12860,Hibernating,693,1,55.47,55.47,,16,0,United Kingdom
12861,Hibernating,620,1,68.25,68.25,,4,0,United Kingdom
12862,Hibernating,426,2,1008.32,504.16,,119,69,United Kingdom
12863,At Risk,52,6,2792.55,465.42,118.8,24,537,United Kingdom
12864,Hibernating,138,2,299.57,149.78,,5,369,United Kingdom
12865,New Customers,26,4,3323.47,830.87,74.2,156,450,Austria
12866,At Risk,283,3,1092.35,364.12,81.5,57,219,Belgium
12867,Champions,26,13,7913.29,608.71,14.7,365,696,United Kingdom
12868,At Risk,186,8,2247.06,280.88,16.7,86,207,United Kingdom
12869,Hibernating,682,1,337.67,337.67,,35,0,United Kingdom
12870,At Risk,375,3,1676.95,558.98,22.5,85,248,United Kingdom
12871,At Risk,84,3,744.02,248.01,54.5,13,355,United Kingdom
12872,At Risk,327,12,3685.49,307.12,14.4,217,409,United Kingdom
12873,At Risk,282,3,2027.3,675.77,84.5,33,399,United Kingdom
12874,Hibernating,385,2,873.42,436.71,,43,169,Belgium
12875,At Risk,143,5,1356.99,271.4,48.2,2,554,United Kingdom
12876,At Risk,58,4,3751.79,937.95,27.4,116,532,Belgium
12877,Champions,4,20,2955.17,147.76,19.7,149,687,United Kingdom
12878,Hibernating,236,2,854.99,427.5,,38,29,United Kingdom
12879,New Customers,45,3,573.22,191.07,13.5,7,47,United Kingdom
12880,Hibernating,382,2,640.13,320.06,,32,192,United Kingdom
12881,Hibernating,276,1,298.0,298.0,,7,0,United Kingdom
12882,New Customers,9,2,1463.04,731.52,,12,24,United Kingdom
12883,New Customers,25,4,703.47,175.87,30.6,39,64,United Kingdom
12884,Hibernating,88,1,309.05,309.05,,7,0,United Kingdom
12885,At Risk,63,3,1175.22,391.74,30.0,66,60,United Kingdom
12886,New Customers,68,2,1378.4,689.2,,75,151,United Kingdom
12887,Hibernating,384,1,222.4,222.4,,13,0,United Kingdom
12888,Hibernating,214,2,354.12,177.06,,4,41,United Kingdom
12889,Hibernating,381,4,385.46,96.36,5.6,25,121,United Kingdom
12890,New Customers,24,2,717.27,358.64,,124,363,United Kingdom
12891,At Risk,186,11,840.5,76.41,44.6,2,473,United Kingdom
12892,Hibernating,397,1,263.38,263.38,,18,0,United Kingdom
12893,New Customers,31,1,188.14,188.14,,27,0,United Kingdom
12894,Hibernating,575,1,157.35,157.35,,21,0,United Kingdom
12895,New Customers,42,2,372.8,186.4,,22,44,United Kingdom
12897,At Risk,205,4,514.25,128.56,35.3,10,339,United Kingdom
12898,Hibernating,464,2,310.96,155.48,,27,195,United Kingdom
12899,Hibernating,414,1,366.4,366.4,,17,0,United Kingdom
12900,Hibernating,422,1,340.33,340.33,,13,0,United Kingdom
12901,Champions,9,28,17654.54,630.52,8.1,30,261,United Kingdom
12902,Hibernating,265,1,138.68,138.68,,10,0,United Kingdom
12903,Hibernating,429,1,833.53,833.53,,41,0,United Kingdom
12904,New Customers,18,2,509.58,254.79,,59,154,United Kingdom
12905,Hibernating,577,2,1018.42,509.21,,52,105,United Kingdom
12906,New Customers,12,5,2919.81,583.96,29.0,55,66,United Kingdom
12907,Hibernating,396,2,508.91,254.46,,23,98,United Kingdom
12908,At Risk,176,5,1776.0,355.2,26.7,1,453,United Kingdom
12909,At Risk,40,8,3103.19,387.9,54.7,120,614,United Kingdom
12910,Champions,23,13,5796.52,445.89,44.0,75,598,United Kingdom
12911,Hibernating,552,1,1680.47,1680.47,,220,0,United Kingdom
12912,New Customers,3,5,1662.3,332.46,4.5,17,37,United Kingdom
12913,Champions,5,13,6700.86,515.45,75.3,52,733,United Kingdom
12914,Hibernating,401,1,223.98,223.98,,9,0,United Kingdom
12915,At Risk,149,4,1174.75,293.69,54.9,46,440,United Kingdom
12916,At Risk,139,7,4654.02,664.86,39.6,82,545,United Kingdom
12917,At Risk,128,6,4359.2,726.53,90.1,45,602,United Kingdom
12919,New Customers,8,6,1335.19,222.53,27.7,34,161,United Kingdom
12920,New Customers,17,4,488.09,122.02,233.5,59,707,United Kingdom
12921,Champions,9,74,35921.04,485.42,12.1,322,729,United Kingdom
12922,Hibernating,161,1,405.38,405.38,,28,0,United Kingdom
12923,New Customers,64,3,788.62,262.87,70.5,53,511,United Kingdom
12924,At Risk,88,12,2461.45,205.12,36.8,55,642,United Kingdom
12925,New Customers,5,3,729.33,243.11,224.0,46,588,United Kingdom
12926,At Risk,411,4,1548.08,387.02,79.8,201,314,United Kingdom
12927,Hibernating,395,1,197.31,197.31,,11,0,United Kingdom
12928,Champions,35,12,4304.89,358.74,40.5,94,514,United Kingdom
12929,Hibernating,312,1,117.85,117.85,,8,0,United Kingdom
12930,New Customers,78,2,415.8,207.9,,20,93,United Kingdom
12931,Champions,22,57,92347.34,1620.13,16.5,37,717,United Kingdom
12932,At Risk,539,8,1698.56,212.32,16.0,69,128,United Kingdom
12933,Champions,24,8,1687.03,210.88,86.9,227,704,United Kingdom
12934,Hibernating,737,1,181.65,181.65,,2,0,United Kingdom
12935,Champions,2,15,4243.86,282.92,32.1,113,605,United Kingdom
12936,New Customers,17,4,1063.9,265.98,26.0,56,61,United Kingdom
12937,Champions,15,9,3097.61,344.18,63.2,128,720,United Kingdom
12938,New Customers,26,1,114.14,114.14,,9,0,United Kingdom
12939,Champions,64,20,25264.8,1263.24,31.7,24,632,United Kingdom
12940,New Customers,55,2,913.54,456.77,,87,33,United Kingdom
12941,Hibernating,724,1,377.49,377.49,,27,0,United Kingdom
12942,At Risk,131,3,942.65,314.22,51.0,68,234,United Kingdom
12943,Hibernating,558,2,496.5,248.25,,22,47,United Kingdom
12944,New Customers,36,2,604.51,302.26,,29,319,United Kingdom
12945,Hibernating,288,2,900.11,450.06,,47,367,United Kingdom
12946,Hibernating,437,1,324.45,324.45,,20,0,United Kingdom
12947,At Risk,144,6,1908.03,318.01,32.6,83,229,United Kingdom
12948,Champions,16,9,2317.43,257.49,145.5,89,721,United Kingdom
12949,Champions,31,22,15526.7,705.76,36.7,347,705,United Kingdom
12950,New Customers,2,3,1843.0,614.33,5.0,13,21,United Kingdom
12951,Champions,9,15,3213.72,214.25,36.3,110,689,United Kingdom
12952,New Customers,6,4,1387.79,346.95,17.2,64,72,United Kingdom
12953,New Customers,10,2,828.81,414.4,,45,512,United Kingdom
12954,Hibernating,639,1,162.45,162.45,,10,0,United Kingdom
12955,Champions,1,11,4757.16,432.47,15.2,81,266,United Kingdom
12956,At Risk,306,4,521.89,130.47,169.5,42,417,United Kingdom
12957,Champions,10,13,8706.97,669.77,55.2,402,718,United Kingdom
12958,Hibernating,400,2,539.49,269.74,,45,182,United Kingdom
12959,Hibernating,484,1,150.95,150.95,,8,0,United Kingdom
12960,At Risk,414,4,1322.07,330.52,9.8,49,247,United Kingdom
12961,Hibernating,379,1,211.99,211.99,,37,0,United Kingdom
12962,New Customers,7,2,266.39,133.2,,15,106,United Kingdom
12963,Champions,8,12,3601.59,300.13,77.0,129,510,United Kingdom
12964,Hibernating,437,1,132.24,132.24,,26,0,United Kingdom
12965,Hibernating,89,1,771.91,771.91,,108,0,United Kingdom
12966,New Customers,10,1,160.18,160.18,,10,0,United Kingdom
12967,At Risk,358,3,4306.92,1435.64,0.5,47,25,United Kingdom
12968,Hibernating,112,1,135.95,135.95,,5,0,United Kingdom
12969,Hibernating,603,1,122.45,122.45,,5,0,United Kingdom
12970,Champions,7,10,1523.91,152.39,134.8,279,728,United Kingdom
12971,Champions,4,116,15972.79,137.7,7.9,102,720,United Kingdom
12972,At Risk,414,4,1161.2,290.3,64.5,69,247,United Kingdom
12973,Hibernating,414,1,385.55,385.55,,6,0,United Kingdom
12974,Hibernating,198,2,408.95,204.48,,27,367,United Kingdom
12975,At Risk,437,6,2100.09,350.02,81.5,92,296,United Kingdom
12976,At Risk,212,8,3156.38,394.55,54.3,106,453,United Kingdom
12977,At Risk,156,4,517.63,129.41,160.3,54,355,United Kingdom
12978,At Risk,385,5,2502.82,500.56,100.9,126,344,United Kingdom
12979,Hibernating,729,1,517.7,517.7,,56,0,United Arab Emirates
12980,Champions,158,21,16245.78,773.61,14.9,7,579,United Kingdom
12981,New Customers,30,2,372.22,186.11,,12,103,United Kingdom
12982,At Risk,243,8,2744.81,343.1,47.8,139,363,United Kingdom
12983,Hibernating,598,1,490.08,490.08,,30,0,United Kingdom
12984,New Customers,19,1,97.5,97.5,,4,0,United Kingdom
12985,New Customers,1,2,1239.38,619.69,,73,27,United Kingdom
12986,At Risk,429,10,2729.84,272.98,28.6,61,259,United Kingdom
12987,At Risk,74,5,1312.21,262.44,56.4,61,615,United Kingdom
12988,Hibernating,292,1,535.32,535.32,,75,0,United Kingdom
12989,Champions,3,33,13551.75,410.66,18.3,50,726,United Kingdom
12990,New Customers,31,7,955.5,136.5,41.4,9,588,United Kingdom
12991,New Customers,23,3,764.82,254.94,94.0,45,366,United Kingdom
12992,Hibernating,725,1,93.35,93.35,,6,0,United Kingdom
12993,New Customers,23,8,1259.63,157.45,59.1,57,636,United Kingdom
12994,New Customers,4,3,974.42,324.81,16.0,52,264,United Kingdom
12995,Hibernating,85,1,211.32,211.32,,3,0,United Kingdom
12996,Hibernating,376,1,355.5,355.5,,22,0,United Kingdom
12997,Champions,22,8,2110.91,263.86,33.9,65,590,United Kingdom
12998,At Risk,493,3,920.08,306.69,37.5,58,160,United Kingdom
12999,Hibernating,196,3,455.88,151.96,15.5,25,49,United Kingdom
13000,At Risk,107,4,1032.5,258.12,111.1,57,618,United Kingdom
13001,Champions,4,33,24172.1,732.49,24.5,300,731,United Kingdom
13002,Hibernating,318,3,414.13,138.04,40.0,19,116,United Kingdom
13003,Hibernating,106,3,149.05,49.68,8.5,4,109,United Kingdom
13004,Champions,12,36,11650.85,323.63,10.4,417,713,United Kingdom
13005,At Risk,174,4,999.68,249.92,66.7,41,283,United Kingdom
13006,Hibernating,56,1,81.57,81.57,,4,0,United Kingdom
13007,Hibernating,580,1,175.25,175.25,,11,0,United Kingdom
13008,Hibernating,323,3,612.13,204.04,126.0,31,399,United Kingdom
13009,Hibernating,673,1,234.0,234.0,,4,0,United Kingdom
13010,Hibernating,374,2,330.12,165.06,,10,274,United Kingdom
13011,Hibernating,372,1,101.1,101.1,,3,0,United Kingdom
13012,Champions,9,11,2972.83,270.26,39.4,95,582,United Kingdom
13013,Champions,1,29,12625.77,435.37,26.8,289,724,United Kingdom
13014,Champions,11,11,5381.08,489.19,40.1,140,422,United Kingdom
13015,Champions,53,11,6586.42,598.77,63.5,260,549,United Kingdom
13016,New Customers,73,3,789.89,263.3,25.0,39,49,United Kingdom
13017,New Customers,7,1,204.0,204.0,,1,0,United Kingdom
13018,Champions,16,35,9763.16,278.95,30.6,401,632,United Kingdom
13019,At Risk,379,6,1229.95,204.99,57.9,46,353,United Kingdom
13020,Hibernating,563,2,618.96,309.48,,38,97,United Kingdom
13021,Champions,4,17,4887.24,287.48,34.1,166,730,United Kingdom
13022,Hibernating,430,1,50.3,50.3,,4,0,Belgium
13023,At Risk,64,3,1251.03,417.01,167.0,68,464,United Kingdom
13024,Hibernating,471,2,555.87,277.94,,26,111,United Kingdom
13025,Hibernating,732,1,323.39,323.39,,13,0,United Kingdom
13026,Champions,1,9,1733.08,192.56,54.7,52,725,United Kingdom
13027,Champions,114,19,17335.2,912.38,22.2,7,574,United Kingdom
13028,New Customers,23,2,661.32,330.66,,40,22,United Kingdom
13029,New Customers,31,5,1927.3,385.46,70.3,13,492,United Kingdom
13030,New Customers,11,2,1227.22,613.61,,76,356,United Kingdom
13031,At Risk,407,5,3419.27,683.85,13.9,275,147,United Kingdom
13032,At Risk,52,9,2843.55,315.95,97.3,147,408,United Kingdom
13033,Hibernating,357,2,220.55,110.28,,12,72,United Kingdom
13034,New Customers,55,3,922.68,307.56,141.5,42,346,United Kingdom
13035,At Risk,74,3,1364.2,454.73,8.0,27,357,United Kingdom
13036,Hibernating,685,1,307.1,307.1,,6,0,United Kingdom
13037,At Risk,138,12,3914.95,326.25,34.6,181,597,United Kingdom
13038,At Risk,80,3,908.46,302.82,2.0,24,210,United Kingdom
13039,At Risk,584,4,1010.73,252.68,41.1,37,138,United Kingdom
13040,New Customers,9,2,676.99,338.5,,38,24,United Kingdom
13041,At Risk,451,4,799.13,199.78,17.2,23,139,United Kingdom
13042,At Risk,598,3,1556.54,518.85,10.0,164,133,United Kingdom
13043,Hibernating,273,1,516.42,516.42,,13,0,United Kingdom
13044,At Risk,291,11,4853.9,441.26,55.2,356,409,United Kingdom
13045,At Risk,99,3,808.92,269.64,108.5,41,387,United Kingdom
13046,New Customers,31,3,949.25,316.42,23.0,50,425,United Kingdom
13047,Champions,57,23,8790.21,382.18,22.0,189,666,United Kingdom
13048,Champions,14,9,4084.21,453.8,28.8,125,667,United Kingdom
13049,At Risk,64,4,1408.24,352.06,103.0,19,336,United Kingdom
13050,Champions,15,34,12235.3,359.86,14.3,512,709,United Kingdom
13051,Hibernating,579,2,155.8,77.9,,4,40,United Kingdom
13052,At Risk,212,7,3167.68,452.53,72.5,160,442,United Kingdom
13053,Hibernating,622,1,127.65,127.65,,17,0,United Kingdom
13055,At Risk,78,4,2321.11,580.28,89.1,145,351,United Kingdom
13056,Hibernating,551,1,209.48,209.48,,18,0,United Kingdom
13057,Hibernating,530,3,722.09,240.7,47.5,34,101,United Kingdom
13058,New Customers,25,3,271.4,90.47,29.5,5,127,United Kingdom
13059,At Risk,250,10,2303.17,230.32,48.0,155,368,United Kingdom
13060,Hibernating,254,1,307.53,307.53,,15,0,United Kingdom
13061,Hibernating,72,1,248.61,248.61,,10,0,United Kingdom
13062,Hibernating,191,1,346.98,346.98,,11,0,United Kingdom
13063,Hibernating,481,1,188.4,188.4,,12,0,United Kingdom
13064,New Customers,13,6,1680.74,280.12,70.5,58,579,United Kingdom
13065,At Risk,373,5,1260.91,252.18,23.8,49,174,United Kingdom
13066,New Customers,24,2,470.8,235.4,,48,7,United Kingdom
13067,New Customers,82,3,508.51,169.5,145.0,24,363,United Kingdom
13068,New Customers,10,2,344.0,172.0,,1,309,United Kingdom
13069,Champions,1,38,9683.13,254.82,12.4,573,542,United Kingdom
13070,At Risk,192,4,751.7,187.92,61.7,12,539,United Kingdom
13071,Hibernating,612,1,129.22,129.22,,12,0,United Kingdom
13072,Hibernating,267,1,177.15,177.15,,7,0,United Kingdom
13073,Hibernating,411,2,418.08,209.04,,25,26,United Kingdom
13074,At Risk,511,4,1378.74,344.68,29.4,26,212,United Kingdom
13075,Hibernating,130,1,919.61,919.61,,22,0,United Kingdom
13076,Hibernating,458,1,135.4,135.4,,9,0,United Kingdom
13077,Champions,1,11,3064.67,278.61,81.4,208,727,United Kingdom
13078,Champions,3,57,29532.45,518.11,6.9,153,735,United Kingdom
13079,New Customers,4,6,419.18,69.86,98.5,11,413,United Kingdom
13080,Hibernating,179,4,280.73,70.18,72.0,17,430,United Kingdom
13081,Champions,12,28,59205.15,2114.47,25.2,738,719,United Kingdom
13082,Champions,126,21,7335.75,349.32,28.2,99,591,United Kingdom
13083,New Customers,4,3,395.43,131.81,139.5,19,421,United Kingdom
13084,Hibernating,492,1,122.4,122.4,,2,0,United Kingdom
13085,At Risk,158,8,2433.28,304.16,131.8,50,581,United Kingdom
13086,Hibernating,383,1,439.33,439.33,,47,0,United Kingdom
13087,Hibernating,726,1,313.64,313.64,,15,0,United Kingdom
13088,Hibernating,417,1,236.11,236.11,,19,0,United Kingdom
13089,Champions,3,203,116737.86,575.06,4.3,857,734,United Kingdom
13090,Champions,9,23,14073.09,611.87,19.4,162,485,United Kingdom
13091,New Customers,28,2,1108.8,554.4,,40,701,United Kingdom
13092,At Risk,71,12,2140.28,178.36,32.5,52,597,United Kingdom
13093,Champions,276,55,54943.65,998.98,7.2,199,460,United Kingdom
13094,Champions,21,13,2433.12,187.16,20.8,5,367,United Kingdom
13095,Hibernating,71,1,74.4,74.4,,6,0,United Kingdom
13096,Hibernating,394,1,419.7,419.7,,1,0,United Kingdom
13097,Champions,33,27,13080.48,484.46,18.8,389,705,United Kingdom
13098,Champions,1,28,28882.44,1031.52,8.8,156,316,United Kingdom
13099,Hibernating,99,1,207.36,207.36,,1,0,United Kingdom
13101,At Risk,234,4,695.4,173.85,84.6,48,446,United Kingdom
13102,Champions,1,37,11696.92,316.13,11.9,212,580,United Kingdom
13103,New Customers,40,3,709.64,236.55,129.0,27,537,United Kingdom
13104,Champions,3,9,1709.1,189.9,36.1,15,649,United Kingdom
13105,Hibernating,436,1,72.0,72.0,,1,0,United Kingdom
13106,Hibernating,133,2,603.46,301.73,,15,280,United Kingdom
13107,Champions,44,9,5253.07,583.67,37.3,142,629,United Kingdom
13108,At Risk,373,2,1098.52,549.26,,27,62,United Kingdom
13109,New Customers,60,3,1134.03,378.01,148.0,57,491,United Kingdom
13110,Champions,31,12,2957.47,246.46,43.8,167,707,United Kingdom
13111,Hibernating,719,1,321.88,321.88,,12,0,United Kingdom
13112,Hibernating,541,1,20.6,20.6,,2,0,United Kingdom
13113,Champions,1,37,18625.73,503.4,12.2,166,620,United Kingdom
13114,Hibernating,731,1,234.38,234.38,,16,0,United Kingdom
13115,Champions,12,10,5494.7,549.47,58.5,178,587,United Kingdom
13116,Hibernating,138,1,501.14,501.14,,30,0,United Kingdom
13117,Champions,22,18,2643.81,146.88,25.5,122,601,United Kingdom
13118,Champions,20,9,2415.41,268.38,57.1,111,419,United Kingdom
13119,Hibernating,669,1,134.9,134.9,,11,0,United Kingdom
13120,Hibernating,239,1,30.6,30.6,,1,0,United Kingdom
13121,Hibernating,269,1,283.73,283.73,,50,0,United Kingdom
13122,At Risk,94,2,922.39,461.2,,54,146,United Kingdom
13123,Hibernating,473,2,506.75,253.38,,36,56,United Kingdom
13124,At Risk,90,4,4782.45,1195.61,56.2,216,295,United Kingdom
13125,Hibernating,524,1,158.57,158.57,,20,0,United Kingdom
13126,Champions,5,13,3998.25,307.56,44.6,183,642,United Kingdom
13127,Hibernating,78,1,259.17,259.17,,15,0,United Kingdom
13128,Hibernating,631,1,263.5,263.5,,1,0,United Kingdom
13129,Hibernating,452,2,233.25,116.62,,10,77,United Kingdom
13130,Hibernating,94,1,64.0,64.0,,2,0,United Kingdom
13131,Champions,23,7,3313.77,473.4,72.2,107,645,United Kingdom
13132,Hibernating,262,1,77.3,77.3,,3,0,United Kingdom
13133,Hibernating,274,3,200.45,66.82,62.0,12,185,United Kingdom
13134,At Risk,86,6,2475.23,412.54,57.9,110,330,United Kingdom
13135,At Risk,197,2,3371.45,1685.72,,18,294,United Kingdom
13136,Champions,56,13,6274.56,482.66,53.6,204,674,United Kingdom
13137,Champions,11,16,7712.7,482.04,30.1,628,491,United Kingdom
13138,New Customers,22,7,1467.24,209.61,42.2,41,374,United Kingdom
13139,Champions,16,8,8202.98,1025.37,57.0,214,421,United Kingdom
13140,At Risk,108,5,1215.68,243.14,92.6,89,382,United Kingdom
13141,Champions,85,17,7668.58,451.09,35.7,285,645,United Kingdom
13142,New Customers,19,1,307.09,307.09,,23,0,United Kingdom
13143,Hibernating,585,1,405.1,405.1,,23,0,United Kingdom
13144,Hibernating,333,2,135.35,67.68,,6,98,United Kingdom
13145,At Risk,40,7,1423.52,203.36,70.9,5,560,United Kingdom
