CustomerID,Segment,Country,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Z_Recency,Z_Frequency,Z_Monetary,DistToCentroid,DistToRival,NearestRival,BoundaryMargin,Silhouette,Cohesion,IsBorderline
12538,New Customers,Spain,29,2,640.45,320.23,,33,349,-0.672,-0.555,-0.263,0.33,1.527,At Risk,0.178,0.47,Settled,0
12539,Champions,Spain,22,7,11186.75,1598.11,104.1,275,694,-0.843,0.659,1.804,1.029,1.88,At Risk,0.354,0.278,Settled,0
12540,Champions,Spain,20,32,19250.49,601.58,14.5,353,712,-0.901,2.414,2.196,1.235,3.047,At Risk,0.288,0.476,Settled,0
12541,New Customers,Spain,30,3,841.18,280.39,18.5,45,251,-0.651,-0.199,-0.067,0.314,1.255,At Risk,0.2,0.393,Settled,0
12542,Hibernating,Spain,484,2,481.88,240.94,,39,156,1.114,-0.555,-0.469,0.582,1.433,At Risk,0.289,0.454,Settled,0
12543,Hibernating,Spain,448,1,840.25,840.25,,42,0,1.064,-1.057,-0.067,0.878,1.588,At Risk,0.356,0.382,Settled,0
12544,New Customers,Spain,36,1,316.7,316.7,,18,0,-0.538,-1.057,-0.771,0.983,1.434,Hibernating,0.407,0.22,Borderline,1
12545,New Customers,Spain,75,2,832.39,416.2,,41,184,-0.076,-0.555,-0.074,0.867,1.091,At Risk,0.443,0.119,Borderline,1
12546,New Customers,Spain,47,2,1021.5,510.75,,58,31,-0.371,-0.555,0.074,0.656,1.193,At Risk,0.355,0.264,Settled,0
12547,Hibernating,Spain,198,3,299.58,99.86,68.5,12,302,0.542,-0.199,-0.811,0.748,1.346,At Risk,0.357,0.322,Settled,0
12548,Hibernating,Spain,166,1,67.2,67.2,,4,0,0.43,-1.057,-1.884,1.096,2.234,New Customers,0.329,0.456,Settled,0
12549,At Risk,USA,576,5,1570.68,314.14,42.9,37,121,1.225,0.303,0.385,0.836,1.77,Hibernating,0.321,0.406,Settled,0
12550,New Customers,Spain,79,1,824.83,824.83,,56,0,-0.043,-1.057,-0.081,1.143,1.249,Hibernating,0.478,0.027,Borderline,1
12551,Hibernating,Spain,358,1,168.0,168.0,,10,0,0.921,-1.057,-1.228,0.382,2.192,New Customers,0.148,0.665,Core,0
12552,New Customers,Italy,40,1,317.82,317.82,,19,0,-0.472,-1.057,-0.769,1.007,1.37,Hibernating,0.424,0.18,Borderline,1
12553,Champions,France,8,12,4104.75,342.06,14.5,108,415,-1.445,1.26,1.079,0.502,2.124,New Customers,0.191,0.499,Settled,0
12554,Hibernating,Spain,449,1,384.5,384.5,,25,0,1.066,-1.057,-0.632,0.384,1.846,At Risk,0.172,0.614,Core,0
12556,New Customers,Spain,50,2,603.71,301.86,,100,100,-0.332,-0.555,-0.306,0.613,1.336,At Risk,0.315,0.344,Settled,0
12557,Champions,Spain,16,8,18716.14,2339.52,44.0,15,706,-1.037,0.805,2.176,1.104,2.31,At Risk,0.323,0.359,Settled,0
12558,New Customers,USA,8,1,269.96,269.96,,11,0,-1.445,-1.057,-0.886,1.135,2.331,Hibernating,0.327,0.425,Settled,0
12559,Hibernating,Germany,311,2,525.71,262.86,,20,8,0.831,-0.555,-0.406,0.586,1.27,At Risk,0.316,0.395,Settled,0
12560,New Customers,Germany,5,2,1918.01,959.0,,90,137,-1.705,-0.555,0.529,1.152,2.262,At Risk,0.337,0.402,Settled,0
12561,Hibernating,Germany,303,1,238.85,238.85,,16,0,0.814,-1.057,-0.975,0.218,1.995,At Risk,0.098,0.655,Core,0
12562,Champions,France,8,9,4426.92,491.88,52.0,112,427,-1.445,0.935,1.133,0.715,1.936,New Customers,0.27,0.416,Settled,0
12563,Hibernating,Italy,409,1,221.24,221.24,,12,0,1.006,-1.057,-1.03,0.266,2.082,At Risk,0.113,0.67,Core,0
12564,Hibernating,France,261,1,402.9,402.9,,20,0,0.719,-1.057,-0.598,0.395,1.728,At Risk,0.186,0.575,Core,0
12565,Hibernating,Saudi Arabia,289,1,145.92,145.92,,9,0,0.784,-1.057,-1.329,0.478,2.13,New Customers,0.183,0.632,Core,0
12566,Hibernating,Germany,86,1,297.65,297.65,,18,0,0.011,-1.057,-0.816,0.892,1.304,New Customers,0.406,0.243,Borderline,1
12567,Champions,France,23,15,12467.86,831.19,36.0,364,644,-0.815,1.517,1.882,0.615,2.249,At Risk,0.215,0.473,Settled,0
12568,Hibernating,Germany,645,1,52.0,52.0,,4,0,1.298,-1.057,-2.066,1.253,2.944,New Customers,0.299,0.543,Core,0
12569,Champions,Germany,2,32,3152.69,98.52,9.0,91,250,-2.15,2.414,0.888,1.421,3.205,New Customers,0.307,0.459,Settled,0
12571,New Customers,France,40,2,519.61,259.8,,31,81,-0.472,-0.555,-0.414,0.514,1.467,Hibernating,0.26,0.409,Settled,0
12572,New Customers,Germany,9,2,912.42,456.21,,52,43,-1.377,-0.555,-0.008,0.598,2.009,At Risk,0.229,0.507,Core,0
12573,At Risk,France,227,5,717.41,143.48,56.8,107,237,0.629,0.303,-0.181,0.66,1.392,Hibernating,0.322,0.357,Settled,0
12574,Hibernating,France,316,1,182.45,182.45,,10,0,0.841,-1.057,-1.168,0.332,2.1,New Customers,0.137,0.658,Core,0
12575,Hibernating,France,457,2,568.82,284.41,,33,69,1.077,-0.555,-0.349,0.664,1.341,At Risk,0.331,0.393,Settled,0
12576,At Risk,Poland,36,8,2062.72,257.84,11.7,113,490,-0.538,0.805,0.581,1.072,1.222,Champions,0.467,0.142,Borderline,1
12577,At Risk,France,35,8,1649.8,206.22,142.9,258,700,-0.555,0.805,0.42,1.077,1.322,Champions,0.449,0.165,Borderline,1
12578,New Customers,Italy,21,4,4026.45,1006.61,119.0,148,422,-0.871,0.077,1.065,1.364,1.427,At Risk,0.489,0.021,Borderline,1
12579,Hibernating,France,78,1,386.42,386.42,,28,0,-0.051,-1.057,-0.628,0.987,1.189,New Customers,0.454,0.139,Borderline,1
12580,At Risk,Germany,247,2,962.9,481.45,,51,329,0.683,-0.555,0.031,0.981,1.002,Hibernating,0.495,-0.028,Borderline,1
12581,New Customers,Germany,40,1,179.71,179.71,,14,0,-0.472,-1.057,-1.179,1.27,1.391,Hibernating,0.477,0.056,Borderline,1
12582,At Risk,Finland,239,4,1820.4,455.1,45.4,87,338,0.662,0.077,0.491,0.35,1.694,Hibernating,0.171,0.525,Core,0
12583,Champions,France,3,27,13295.44,492.42,17.9,140,730,-1.966,2.21,1.929,1.213,3.387,At Risk,0.264,0.535,Core,0
12584,Champions,Italy,4,9,2254.15,250.46,26.6,43,276,-1.822,0.935,0.646,1.159,1.79,New Customers,0.393,0.232,Borderline,1
12585,At Risk,Germany,234,2,1824.1,912.05,,76,117,0.649,-0.555,0.493,0.886,1.447,Hibernating,0.38,0.26,Settled,0
12586,New Customers,Italy,17,4,2062.67,515.67,139.5,82,706,-1.0,0.077,0.581,0.917,1.415,At Risk,0.393,0.243,Borderline,1
12587,New Customers,Finland,8,1,104.0,104.0,,3,0,-1.445,-1.057,-1.572,1.625,2.425,Hibernating,0.401,0.287,Settled,0
12588,New Customers,Finland,39,3,718.78,239.59,81.0,30,558,-0.488,-0.199,-0.18,0.419,1.178,At Risk,0.262,0.341,Settled,0
12589,At Risk,France,29,6,3294.91,549.15,105.5,119,660,-0.672,0.494,0.92,1.187,1.222,Champions,0.493,0.078,Borderline,1
12590,At Risk,Germany,211,1,9341.26,9341.26,,67,0,0.583,-1.057,1.673,1.841,2.53,New Customers,0.421,0.247,Borderline,1
12591,At Risk,Italy,317,3,1128.15,376.05,27.5,62,91,0.843,-0.199,0.145,0.726,1.241,Hibernating,0.369,0.268,Settled,0
12592,At Risk,Germany,92,4,1723.64,430.91,125.8,40,427,0.054,0.077,0.452,0.399,1.232,New Customers,0.245,0.4,Settled,0
12593,Hibernating,France,109,3,382.1,127.37,34.0,13,110,0.162,-0.199,-0.636,1.011,1.126,New Customers,0.473,0.103,Borderline,1
12594,Champions,Italy,38,14,4890.11,349.29,27.5,77,608,-0.504,1.437,1.205,0.655,1.647,At Risk,0.285,0.339,Settled,0
12595,Hibernating,Germany,505,1,281.02,281.02,,18,0,1.141,-1.057,-0.858,0.332,2.011,At Risk,0.142,0.653,Core,0
12596,New Customers,Spain,51,2,450.27,225.14,,24,190,-0.319,-0.555,-0.518,0.679,1.294,Hibernating,0.344,0.291,Settled,0
12597,New Customers,Spain,19,4,3195.22,798.8,49.8,183,248,-0.933,0.077,0.898,1.205,1.418,At Risk,0.459,0.101,Borderline,1
12598,Champions,France,10,10,4192.09,419.21,64.9,129,639,-1.316,1.053,1.094,0.581,1.955,New Customers,0.229,0.456,Settled,0
12599,Champions,France,29,13,2026.72,155.9,27.9,46,548,-0.672,1.352,0.569,0.931,1.509,At Risk,0.382,0.205,Borderline,1
12600,Champions,Germany,29,20,4444.35,222.22,22.8,51,703,-0.672,1.854,1.136,0.6,2.017,At Risk,0.229,0.434,Settled,0
12601,At Risk,Germany,190,6,573.26,95.54,19.3,23,214,0.516,0.494,-0.343,0.813,1.51,Hibernating,0.35,0.332,Settled,0
12602,Hibernating,France,59,1,153.12,153.12,,12,0,-0.227,-1.057,-1.294,1.188,1.451,New Customers,0.45,0.153,Borderline,1
12603,New Customers,Germany,22,1,613.2,613.2,,1,0,-0.843,-1.057,-0.295,0.755,1.835,Hibernating,0.291,0.425,Settled,0
12604,Hibernating,France,79,2,236.18,118.09,,14,182,-0.043,-0.555,-0.983,0.973,1.15,New Customers,0.458,0.128,Borderline,1
12605,At Risk,Germany,376,3,1124.95,374.98,6.0,62,81,0.952,-0.199,0.143,0.799,1.241,Hibernating,0.392,0.234,Borderline,1
12607,New Customers,USA,60,1,1579.51,1579.51,,101,0,-0.217,-1.057,0.389,1.19,1.479,At Risk,0.446,0.134,Borderline,1
12608,Hibernating,United Kingdom,405,1,415.79,415.79,,16,0,1.0,-1.057,-0.575,0.401,1.79,At Risk,0.183,0.598,Core,0
12609,At Risk,Germany,78,9,3021.86,335.76,27.5,128,641,-0.051,0.935,0.857,0.889,1.336,Champions,0.4,0.286,Settled,0
12610,New Customers,Italy,23,4,1747.54,436.88,18.7,84,103,-0.815,0.077,0.462,0.806,1.225,At Risk,0.397,0.212,Borderline,1
12611,New Customers,Italy,52,1,1193.32,1193.32,,65,0,-0.307,-1.057,0.186,1.043,1.537,At Risk,0.404,0.23,Borderline,1
12612,New Customers,Germany,74,1,668.04,668.04,,18,0,-0.084,-1.057,-0.233,1.1,1.188,Hibernating,0.481,0.02,Borderline,1
12613,Champions,Germany,57,9,6295.07,699.45,42.0,217,668,-0.249,0.935,1.388,1.071,1.318,At Risk,0.448,0.049,Borderline,1
12614,Hibernating,Germany,278,1,315.6,315.6,,20,0,0.759,-1.057,-0.774,0.262,1.846,At Risk,0.124,0.624,Core,0
12615,Champions,France,2,8,5362.98,670.37,75.3,197,629,-2.15,0.805,1.272,1.257,2.264,New Customers,0.357,0.325,Settled,0
12616,At Risk,France,95,3,1023.1,341.03,55.5,31,293,0.074,-0.199,0.075,0.684,1.019,New Customers,0.402,0.21,Borderline,1
12617,New Customers,France,29,1,355.53,355.53,,39,0,-0.672,-1.057,-0.688,0.899,1.576,Hibernating,0.363,0.308,Settled,0
12618,New Customers,Italy,22,1,137.31,137.31,,10,0,-0.843,-1.057,-1.373,1.357,1.794,Hibernating,0.431,0.196,Borderline,1
12619,Champions,Germany,16,9,3085.7,342.86,93.0,53,544,-1.037,0.935,0.873,0.779,1.627,At Risk,0.324,0.324,Settled,0
12620,New Customers,France,15,3,1303.41,434.47,29.0,88,189,-1.076,-0.199,0.25,0.539,1.557,At Risk,0.257,0.424,Settled,0
12621,Champions,Germany,2,35,22525.81,643.59,14.4,343,666,-2.15,2.521,2.31,1.706,3.867,At Risk,0.306,0.494,Settled,0
12622,Hibernating,Germany,232,1,162.1,162.1,,10,0,0.643,-1.057,-1.254,0.465,1.982,New Customers,0.19,0.604,Core,0
12623,At Risk,Germany,276,7,3315.84,473.69,33.1,111,420,0.754,0.659,0.925,0.714,2.127,Champions,0.251,0.541,Core,0
12624,Hibernating,France,106,2,569.13,284.56,,35,71,0.144,-0.555,-0.349,0.969,1.067,New Customers,0.476,0.1,Borderline,1
12625,At Risk,Germany,212,4,4678.88,1169.72,44.4,143,384,0.586,0.077,1.173,0.794,2.08,New Customers,0.276,0.492,Settled,0
12626,Champions,Germany,23,9,5954.48,661.61,45.2,231,303,-0.815,0.935,1.348,0.682,1.645,At Risk,0.293,0.336,Settled,0
12627,Champions,Germany,11,6,4082.53,680.42,15.8,161,129,-1.26,0.494,1.075,1.089,1.587,New Customers,0.407,0.188,Borderline,1
12628,New Customers,Germany,4,3,732.46,244.15,1.0,33,60,-1.822,-0.199,-0.166,0.944,2.345,At Risk,0.287,0.488,Settled,0
12629,At Risk,Sweden,386,2,1198.22,599.11,,39,37,0.969,-0.555,0.189,1.053,1.138,Hibernating,0.481,0.015,Borderline,1
12630,New Customers,Finland,10,2,1030.88,515.44,,59,34,-1.316,-0.555,0.08,0.592,1.937,At Risk,0.234,0.493,Settled,0
12631,At Risk,Finland,57,6,3321.57,553.59,140.1,130,635,-0.249,0.494,0.926,0.833,1.435,Champions,0.367,0.339,Settled,0
12632,Hibernating,Germany,521,2,714.88,357.44,,31,44,1.161,-0.555,-0.184,0.831,1.3,At Risk,0.39,0.298,Settled,0
12633,At Risk,Germany,59,7,5156.16,736.59,23.7,219,466,-0.227,0.659,1.244,1.084,1.268,Champions,0.461,0.163,Borderline,1
12634,Hibernating,USA,548,1,360.0,360.0,,19,0,1.193,-1.057,-0.679,0.434,1.923,At Risk,0.184,0.618,Core,0
12635,At Risk,Germany,90,4,2624.41,656.1,81.8,158,367,0.04,0.077,0.756,0.521,1.416,New Customers,0.269,0.417,Settled,0
12637,Champions,France,67,12,8142.31,678.53,32.4,294,476,-0.147,1.26,1.574,1.048,1.591,At Risk,0.397,0.176,Borderline,1
12638,New Customers,Sweden,33,2,681.49,340.74,,46,606,-0.592,-0.555,-0.219,0.388,1.451,At Risk,0.211,0.44,Settled,0
12639,At Risk,Sweden,239,3,1072.37,357.46,1.5,57,389,0.662,-0.199,0.109,0.647,1.228,Hibernating,0.345,0.296,Settled,0
12640,New Customers,France,24,3,994.58,331.53,28.0,46,57,-0.789,-0.199,0.054,0.332,1.333,At Risk,0.199,0.413,Settled,0
12641,Hibernating,Sweden,115,1,145.9,145.9,,9,0,0.196,-1.057,-1.329,0.827,1.708,New Customers,0.326,0.417,Settled,0
12642,New Customers,Germany,25,3,905.26,301.75,16.0,38,82,-0.764,-0.199,-0.014,0.282,1.332,At Risk,0.175,0.422,Settled,0
12643,At Risk,France,128,11,7849.42,713.58,36.2,13,482,0.264,1.161,1.548,1.42,1.46,Champions,0.493,0.087,Borderline,1
12644,At Risk,Germany,130,4,1900.49,475.12,118.8,105,564,0.274,0.077,0.522,0.258,1.443,New Customers,0.152,0.492,Settled,0
12645,Champions,Germany,34,8,3215.3,401.91,46.2,110,635,-0.573,0.805,0.902,1.028,1.189,At Risk,0.464,0.019,Borderline,1
12646,New Customers,USA,5,2,1346.97,673.48,,43,44,-1.705,-0.555,0.274,0.999,2.266,At Risk,0.306,0.451,Settled,0
12647,Champions,Germany,22,35,14916.35,426.18,18.6,239,672,-0.843,2.521,2.012,1.217,2.998,At Risk,0.289,0.472,Settled,0
12648,At Risk,Germany,155,4,1039.0,259.75,91.8,37,546,0.386,0.077,0.086,0.408,1.371,New Customers,0.229,0.455,Settled,0
12649,At Risk,Germany,107,8,2096.65,262.08,65.2,93,588,0.15,0.805,0.593,0.59,1.663,Champions,0.262,0.488,Settled,0
12650,New Customers,France,3,1,242.44,242.44,,19,0,-1.966,-1.057,-0.964,1.498,2.85,Hibernating,0.345,0.418,Settled,0
12651,Hibernating,France,335,4,377.75,94.44,12.7,30,130,0.878,0.077,-0.644,0.974,1.202,At Risk,0.448,0.143,Borderline,1
12652,Hibernating,France,331,2,891.03,445.52,,50,102,0.871,-0.555,-0.025,0.93,1.075,At Risk,0.464,0.132,Borderline,1
12653,At Risk,Israel,149,3,4160.83,1386.94,41.0,76,378,0.361,-0.199,1.089,0.818,1.829,New Customers,0.309,0.425,Settled,0
12654,New Customers,Germany,11,5,529.98,106.0,62.5,30,284,-1.26,0.303,-0.4,0.731,1.85,At Risk,0.283,0.436,Settled,0
12655,Hibernating,France,424,1,243.35,243.35,,15,0,1.029,-1.057,-0.961,0.254,2.042,At Risk,0.111,0.667,Core,0
12656,Champions,France,17,8,5723.83,715.48,49.7,173,545,-1.0,0.805,1.319,0.747,1.727,At Risk,0.302,0.345,Settled,0
12657,New Customers,France,11,4,1427.18,356.8,15.9,34,67,-1.26,0.077,0.315,0.773,1.669,At Risk,0.317,0.39,Settled,0
12658,New Customers,Germany,19,1,632.05,632.05,,35,0,-0.933,-1.057,-0.273,0.753,1.926,Hibernating,0.281,0.446,Settled,0
12659,New Customers,France,30,1,73.68,73.68,,4,0,-0.651,-1.057,-1.818,1.761,1.792,Hibernating,0.496,0.005,Borderline,1
12660,New Customers,France,11,1,227.1,227.1,,12,0,-1.26,-1.057,-1.011,1.137,2.149,Hibernating,0.346,0.385,Settled,0
12661,Hibernating,Sweden,436,1,162.0,162.0,,11,0,1.047,-1.057,-1.254,0.436,2.257,At Risk,0.162,0.666,Core,0
12662,Champions,Germany,1,20,6374.02,318.7,16.6,162,617,-2.41,1.854,1.397,1.316,3.11,New Customers,0.297,0.475,Settled,0
12663,Hibernating,Germany,625,2,185.4,92.7,,8,43,1.278,-0.555,-1.157,0.565,2.008,At Risk,0.22,0.579,Core,0
12664,Champions,Finland,8,11,5420.04,492.73,71.3,9,718,-1.445,1.161,1.28,0.495,2.187,New Customers,0.185,0.507,Core,0
12665,Hibernating,Germany,325,3,259.6,86.53,79.5,12,344,0.859,-0.199,-0.915,0.663,1.509,At Risk,0.305,0.415,Settled,0
12666,Hibernating,Israel,394,1,1248.42,1248.42,,31,0,0.982,-1.057,0.219,1.143,1.487,At Risk,0.435,0.216,Borderline,1
12667,New Customers,Finland,58,1,460.13,460.13,,32,0,-0.238,-1.057,-0.502,1.026,1.201,Hibernating,0.461,0.079,Borderline,1
12668,Champions,Germany,12,9,9967.68,1107.52,70.5,262,665,-1.209,0.935,1.72,0.709,2.152,At Risk,0.248,0.439,Settled,0
12669,At Risk,France,151,2,1427.73,713.86,,96,105,0.369,-0.555,0.316,0.854,1.355,Hibernating,0.387,0.239,Borderline,1
12670,Champions,France,10,7,3436.29,490.9,88.6,70,656,-1.316,0.659,0.95,0.986,1.594,New Customers,0.382,0.236,Borderline,1
12671,At Risk,Germany,606,1,2622.48,2622.48,,44,0,1.258,-1.057,0.755,1.634,1.712,Hibernating,0.488,0.011,Borderline,1
12672,Hibernating,France,330,2,407.05,203.52,,21,265,0.869,-0.555,-0.59,0.438,1.411,At Risk,0.237,0.489,Settled,0
12673,New Customers,Germany,5,3,1140.02,380.01,123.0,67,396,-1.705,-0.199,0.153,0.915,2.171,At Risk,0.296,0.464,Settled,0
12674,At Risk,France,39,4,1844.6,461.15,17.3,51,169,-0.488,0.077,0.501,0.906,0.928,New Customers,0.494,0.035,Borderline,1
12675,Hibernating,Italy,554,2,874.5,437.25,,110,24,1.2,-0.555,-0.038,0.972,1.262,At Risk,0.435,0.204,Borderline,1
12676,Champions,Sweden,25,10,2333.09,233.31,27.0,66,458,-0.764,1.053,0.671,0.917,1.404,At Risk,0.395,0.183,Borderline,1
12677,Hibernating,France,555,2,359.1,179.55,,12,111,1.202,-0.555,-0.681,0.498,1.617,At Risk,0.236,0.526,Core,0
12678,Champions,France,42,15,32595.18,2173.01,26.9,197,658,-0.441,1.517,2.577,1.403,2.606,At Risk,0.35,0.341,Settled,0
12679,At Risk,France,59,4,951.02,237.76,36.4,42,225,-0.227,0.077,0.022,0.773,0.809,New Customers,0.489,0.048,Borderline,1
12680,New Customers,France,1,4,790.81,197.7,25.2,32,112,-2.41,0.077,-0.111,1.575,2.433,Champions,0.393,0.321,Settled,0
12681,Champions,France,15,44,27898.28,634.05,14.4,458,711,-1.076,2.798,2.464,1.678,3.544,At Risk,0.321,0.452,Settled,0
12682,Champions,France,4,51,21693.91,425.37,11.0,326,735,-1.822,2.977,2.283,1.844,3.941,At Risk,0.319,0.475,Settled,0
12683,Champions,France,4,20,11400.78,570.04,33.7,235,722,-1.822,1.854,1.817,0.887,3.043,At Risk,0.226,0.552,Core,0
12684,New Customers,France,8,6,2073.63,345.6,33.9,59,205,-1.445,0.494,0.585,1.279,1.335,Champions,0.489,0.07,Borderline,1
12685,At Risk,France,28,6,2575.08,429.18,8.2,116,65,-0.694,0.494,0.742,1.146,1.284,New Customers,0.472,0.098,Borderline,1
12686,Hibernating,France,372,1,142.28,142.28,,6,0,0.945,-1.057,-1.347,0.49,2.268,New Customers,0.178,0.656,Core,0
12687,Hibernating,Sweden,481,1,1858.91,1858.91,,125,0,1.11,-1.057,0.506,1.441,1.529,At Risk,0.485,0.078,Borderline,1
12688,At Risk,Israel,114,1,4873.81,4873.81,,171,0,0.19,-1.057,1.203,1.564,1.955,New Customers,0.445,0.174,Borderline,1
12689,New Customers,France,26,2,1139.61,569.8,,56,101,-0.74,-0.555,0.153,0.491,1.439,At Risk,0.254,0.399,Settled,0
12690,Hibernating,France,206,1,335.01,335.01,,15,0,0.567,-1.057,-0.731,0.405,1.709,New Customers,0.191,0.565,Core,0
12691,New Customers,France,28,6,1044.4,174.07,51.8,23,392,-0.694,0.494,0.09,0.888,1.156,At Risk,0.434,0.132,Borderline,1
12692,Hibernating,France,637,1,110.95,110.95,,13,0,1.29,-1.057,-1.526,0.772,2.542,At Risk,0.233,0.624,Core,0
12693,At Risk,Germany,127,7,1415.02,202.15,11.9,62,395,0.259,0.659,0.309,0.411,1.598,New Customers,0.205,0.503,Core,0
12694,At Risk,France,70,3,1663.35,554.45,62.5,68,350,-0.119,-0.199,0.426,0.707,1.025,New Customers,0.408,0.194,Borderline,1
12695,New Customers,France,7,7,1371.12,195.87,95.0,45,658,-1.521,0.659,0.286,1.27,1.438,Champions,0.469,0.122,Borderline,1
12696,Hibernating,Finland,435,2,731.91,365.96,,42,74,1.046,-0.555,-0.167,0.815,1.227,At Risk,0.399,0.276,Settled,0
12697,New Customers,Sweden,29,3,757.59,252.53,32.5,36,140,-0.672,-0.199,-0.142,0.261,1.304,At Risk,0.167,0.418,Settled,0
12698,Hibernating,Germany,590,1,285.75,285.75,,15,0,1.241,-1.057,-0.846,0.417,2.043,At Risk,0.169,0.642,Core,0
12699,Hibernating,Germany,418,1,566.11,566.11,,40,0,1.02,-1.057,-0.352,0.601,1.682,At Risk,0.263,0.518,Core,0
12700,Champions,France,8,4,4525.99,1131.5,15.3,192,207,-1.445,0.077,1.149,1.508,1.549,New Customers,0.493,-0.024,Borderline,1
12701,At Risk,Germany,80,6,2248.41,374.73,104.0,117,553,-0.035,0.494,0.644,0.516,1.468,New Customers,0.26,0.448,Settled,0
12702,New Customers,Germany,20,1,201.0,201.0,,11,0,-0.901,-1.057,-1.099,1.138,1.8,Hibernating,0.387,0.29,Settled,0
12703,At Risk,Germany,71,4,898.53,224.63,253.7,55,613,-0.11,0.077,-0.019,0.708,0.896,New Customers,0.442,0.135,Borderline,1
12704,Champions,Finland,7,8,1740.84,217.6,14.5,63,162,-1.521,0.805,0.459,1.222,1.459,New Customers,0.456,0.076,Borderline,1
12705,Champions,Germany,15,13,11114.1,854.93,34.2,319,518,-1.076,1.352,1.799,0.484,2.268,At Risk,0.176,0.5,Core,0
12707,Hibernating,France,292,1,603.42,603.42,,33,0,0.79,-1.057,-0.306,0.634,1.588,At Risk,0.285,0.476,Settled,0
12708,Champions,Germany,30,18,4738.1,263.23,17.7,129,691,-0.651,1.73,1.183,0.547,1.929,At Risk,0.221,0.43,Settled,0
12709,Champions,Germany,15,32,30162.76,942.59,14.7,187,715,-1.076,2.414,2.521,1.458,3.319,At Risk,0.305,0.466,Settled,0
12710,At Risk,Germany,97,3,1023.02,341.01,12.5,74,104,0.088,-0.199,0.075,0.678,1.032,New Customers,0.397,0.219,Borderline,1
12711,Hibernating,Germany,612,2,1213.05,606.52,,55,65,1.264,-0.555,0.198,1.206,1.238,At Risk,0.493,0.052,Borderline,1
12712,Champions,Germany,29,21,6401.66,304.84,20.0,125,701,-0.672,1.912,1.4,0.595,2.166,At Risk,0.215,0.465,Settled,0
12713,New Customers,Germany,1,1,794.55,794.55,,37,0,-2.41,-1.057,-0.108,1.703,3.155,At Risk,0.351,0.415,Settled,0
12714,Champions,France,9,12,12815.71,1067.98,21.9,435,726,-1.377,1.26,1.902,0.66,2.495,At Risk,0.209,0.506,Core,0
12715,Hibernating,Sweden,106,1,273.86,273.86,,19,0,0.144,-1.057,-0.876,0.759,1.425,New Customers,0.348,0.354,Settled,0
12716,New Customers,France,4,2,963.49,481.74,,59,129,-1.822,-0.555,0.032,1.005,2.403,At Risk,0.295,0.477,Settled,0
12717,At Risk,Greece,151,3,1058.91,352.97,125.5,59,439,0.369,-0.199,0.1,0.593,1.305,Hibernating,0.312,0.346,Settled,0
12718,Hibernating,France,71,1,202.25,202.25,,18,0,-0.11,-1.057,-1.094,1.025,1.376,New Customers,0.427,0.205,Borderline,1
12719,New Customers,France,5,2,572.95,286.48,,33,59,-1.705,-0.555,-0.344,0.86,2.39,At Risk,0.265,0.514,Core,0
12720,Champions,Germany,3,29,7306.67,251.95,15.1,261,503,-1.966,2.296,1.496,1.134,3.271,At Risk,0.257,0.536,Core,0
12721,Champions,France,32,8,3635.08,454.38,22.8,182,440,-0.611,0.805,0.991,0.972,1.257,At Risk,0.436,0.083,Borderline,1
12722,At Risk,France,85,4,979.63,244.91,13.3,49,65,0.004,0.077,0.044,0.589,1.012,New Customers,0.368,0.251,Settled,0
12723,New Customers,France,4,5,707.07,141.41,20.1,52,61,-1.822,0.303,-0.192,1.116,2.097,Champions,0.347,0.393,Settled,0
12724,Champions,France,5,7,2083.52,297.65,43.0,93,530,-1.705,0.659,0.589,1.3,1.514,New Customers,0.462,0.062,Borderline,1
12725,At Risk,Italy,371,3,2278.56,759.52,63.5,91,213,0.944,-0.199,0.653,0.77,1.693,Hibernating,0.313,0.399,Settled,0
12726,Champions,France,28,11,3690.6,335.51,27.3,62,595,-0.694,1.161,1.002,0.679,1.503,At Risk,0.311,0.302,Settled,0
12727,Champions,France,11,10,4905.53,490.55,42.9,131,644,-1.26,1.053,1.208,0.523,1.977,At Risk,0.209,0.465,Settled,0
12728,At Risk,France,71,5,926.17,185.23,63.0,47,312,-0.11,0.303,0.003,0.661,1.018,New Customers,0.394,0.221,Borderline,1
12729,Hibernating,France,114,1,417.01,417.01,,25,0,0.19,-1.057,-0.573,0.787,1.355,New Customers,0.367,0.321,Settled,0
12730,Hibernating,Germany,522,1,703.25,703.25,,46,0,1.162,-1.057,-0.196,0.787,1.675,At Risk,0.32,0.447,Settled,0
12731,Champions,France,24,17,25631.71,1507.75,22.9,136,624,-0.789,1.663,2.403,1.109,2.675,At Risk,0.293,0.434,Settled,0
12732,Hibernating,France,180,1,218.26,218.26,,11,0,0.481,-1.057,-1.04,0.462,1.753,New Customers,0.209,0.554,Core,0
12733,At Risk,USA,234,4,2424.02,606.0,34.4,116,455,0.649,0.077,0.698,0.426,1.843,New Customers,0.188,0.541,Core,0
12734,Hibernating,France,353,3,603.65,201.22,2.0,16,39,0.912,-0.199,-0.306,0.892,1.029,At Risk,0.464,0.111,Borderline,1
